4.29E-6	0.73903	0.73959	0.74127	0.74404	0.74783	0.75255	0.75807	0.76416	0.77044	0.77632	0.78079	0.78221	0.77797	0.76386	0.73313	0.67457	0.56816	0.37403
4.3E-6	0.73961	0.74018	0.74186	0.74464	0.74844	0.75318	0.75872	0.76482	0.77112	0.77701	0.78146	0.78284	0.7785	0.76423	0.73325	0.67434	0.56754	0.37319
4.31E-6	0.74019	0.74076	0.74245	0.74524	0.74906	0.75381	0.75937	0.76549	0.7718	0.77769	0.78213	0.78346	0.77903	0.76459	0.73336	0.67411	0.56692	0.37237
4.32E-6	0.74078	0.74135	0.74305	0.74584	0.74967	0.75445	0.76002	0.76616	0.77249	0.77838	0.7828	0.78408	0.77956	0.76496	0.73348	0.67387	0.5663	0.37154
4.33E-6	0.74137	0.74194	0.74364	0.74645	0.75029	0.75508	0.76067	0.76683	0.77317	0.77906	0.78346	0.7847	0.78008	0.76532	0.73358	0.67364	0.56568	0.37072
4.34E-6	0.74195	0.74253	0.74424	0.74705	0.75091	0.75571	0.76132	0.76749	0.77385	0.77974	0.78413	0.78532	0.7806	0.76567	0.73369	0.6734	0.56506	0.36991
4.35E-6	0.74254	0.74312	0.74483	0.74766	0.75152	0.75635	0.76197	0.76816	0.77452	0.78042	0.78479	0.78593	0.78111	0.76602	0.73379	0.67316	0.56444	0.3691
4.36E-6	0.74314	0.74372	0.74544	0.74827	0.75215	0.75698	0.76262	0.76883	0.77521	0.7811	0.78546	0.78655	0.78163	0.76637	0.73389	0.67292	0.56383	0.3683
4.37E-6	0.74373	0.74431	0.74603	0.74887	0.75277	0.75762	0.76327	0.7695	0.77588	0.78178	0.78611	0.78715	0.78214	0.76672	0.73398	0.67268	0.56321	0.3675
4.38E-6	0.74432	0.7449	0.74664	0.74948	0.75339	0.75825	0.76393	0.77016	0.77656	0.78246	0.78677	0.78776	0.78265	0.76706	0.73407	0.67243	0.5626	0.3667
4.39E-6	0.74492	0.7455	0.74724	0.75009	0.75401	0.75889	0.76458	0.77083	0.77724	0.78313	0.78743	0.78837	0.78316	0.7674	0.73416	0.67218	0.56198	0.36591
4.4E-6	0.74551	0.7461	0.74784	0.7507	0.75463	0.75952	0.76523	0.77149	0.77791	0.78381	0.78808	0.78897	0.78366	0.76773	0.73424	0.67193	0.56137	0.36513
4.41E-6	0.7461	0.74669	0.74844	0.75131	0.75525	0.76016	0.76588	0.77216	0.77858	0.78448	0.78873	0.78956	0.78415	0.76806	0.73432	0.67168	0.56076	0.36435
4.42E-6	0.7467	0.74729	0.74904	0.75193	0.75588	0.7608	0.76653	0.77283	0.77926	0.78515	0.78939	0.79017	0.78465	0.76839	0.7344	0.67143	0.56015	0.36357
4.43E-6	0.7473	0.74789	0.74965	0.75254	0.7565	0.76143	0.76718	0.77349	0.77993	0.78582	0.79003	0.79076	0.78514	0.76872	0.73448	0.67118	0.55954	0.36279
